sale_id,order_ref,order_date,year_number,quarter_number,month_number,month_name,year_month,is_complete_month,is_complete_year,customer_name,city_name,state_name,category_name,sub_category_name,payment_mode_name,quantity,amount,profit
1095,B-26076,2024-09-24,2024,3,9,September,2024-09,1,1,Sean Smith,Cleveland,Ohio,Office Supplies,Pens,EMI,19,8639.0,3104.0
1096,B-26554,2024-10-01,2024,4,10,October,2024-10,1,1,Renee Gomez,Miami,Florida,Office Supplies,Paper,Credit Card,5,7564.0,3463.0
1097,B-26554,2024-10-01,2024,4,10,October,2024-10,1,1,Renee Gomez,Miami,Florida,Electronics,Electronic Games,UPI,20,3409.0,1605.0
1098,B-25488,2024-10-05,2024,4,10,October,2024-10,1,1,Christopher Thomas,New York City,New York,Furniture,Sofas,UPI,5,1388.0,345.0
1099,B-25488,2024-10-05,2024,4,10,October,2024-10,1,1,Christopher Thomas,New York City,New York,Electronics,Laptops,Credit Card,8,8555.0,1638.0
1100,B-25819,2024-10-05,2024,4,10,October,2024-10,1,1,Eric Johnson,Cleveland,Ohio,Office Supplies,Pens,EMI,11,2589.0,605.0
1101,B-26122,2024-10-07,2024,4,10,October,2024-10,1,1,Michael Jimenez,Los Angeles,California,Office Supplies,Paper,UPI,20,4116.0,921.0
1102,B-26038,2024-10-08,2024,4,10,October,2024-10,1,1,Kimberly King,Columbus,Ohio,Electronics,Phones,Debit Card,5,8400.0,267.0
1103,B-26038,2024-10-08,2024,4,10,October,2024-10,1,1,Kimberly King,Columbus,Ohio,Office Supplies,Paper,EMI,15,4963.0,1254.0
1104,B-25189,2024-10-12,2024,4,10,October,2024-10,1,1,Matthew Blake,San Francisco,California,Office Supplies,Paper,EMI,4,7620.0,125.0
1105,B-25839,2024-10-15,2024,4,10,October,2024-10,1,1,David Allen,Tampa,Florida,Office Supplies,Paper,Debit Card,9,4521.0,1778.0
1106,B-26466,2024-10-17,2024,4,10,October,2024-10,1,1,Karina Barr,Dallas,Texas,Office Supplies,Markers,EMI,2,3479.0,1087.0
1107,B-26466,2024-10-17,2024,4,10,October,2024-10,1,1,Karina Barr,Dallas,Texas,Electronics,Printers,EMI,7,5457.0,1765.0
1108,B-25159,2024-10-21,2024,4,10,October,2024-10,1,1,Shannon Maynard,Orlando,Florida,Office Supplies,Markers,UPI,16,5338.0,1354.0
1109,B-26258,2024-10-21,2024,4,10,October,2024-10,1,1,Beverly Lamb,Chicago,Illinois,Electronics,Laptops,Debit Card,20,2710.0,555.0
1110,B-26258,2024-10-21,2024,4,10,October,2024-10,1,1,Beverly Lamb,Chicago,Illinois,Office Supplies,Binders,UPI,14,3224.0,1018.0
1111,B-25068,2024-10-26,2024,4,10,October,2024-10,1,1,Andrea Hill,Chicago,Illinois,Office Supplies,Markers,UPI,13,914.0,163.0
1112,B-25888,2024-10-31,2024,4,10,October,2024-10,1,1,Victor Collins,San Diego,California,Furniture,Chairs,COD,6,8858.0,3394.0
1113,B-26759,2024-11-10,2024,4,11,November,2024-11,1,1,Rebecca Smith,Dallas,Texas,Office Supplies,Binders,COD,8,8563.0,2624.0
1114,B-26759,2024-11-10,2024,4,11,November,2024-11,1,1,Rebecca Smith,Dallas,Texas,Electronics,Printers,COD,20,4441.0,281.0
1115,B-25603,2024-11-14,2024,4,11,November,2024-11,1,1,Jamie Brewer,Springfield,Illinois,Office Supplies,Markers,UPI,19,9272.0,1771.0
1116,B-25330,2024-11-17,2024,4,11,November,2024-11,1,1,Katrina Wood,Chicago,Illinois,Office Supplies,Pens,Debit Card,16,2957.0,917.0
1117,B-25881,2024-11-21,2024,4,11,November,2024-11,1,1,Kristin Hart,San Francisco,California,Furniture,Tables,Debit Card,8,8709.0,2322.0
1118,B-26353,2024-11-22,2024,4,11,November,2024-11,1,1,Danielle Ramirez,San Francisco,California,Furniture,Chairs,Debit Card,18,5317.0,1345.0
1119,B-26353,2024-11-22,2024,4,11,November,2024-11,1,1,Danielle Ramirez,San Francisco,California,Furniture,Tables,EMI,14,6304.0,766.0
1120,B-25465,2024-11-24,2024,4,11,November,2024-11,1,1,Crystal Chambers,New York City,New York,Furniture,Tables,Credit Card,16,717.0,158.0
1121,B-25465,2024-11-24,2024,4,11,November,2024-11,1,1,Crystal Chambers,New York City,New York,Furniture,Sofas,UPI,17,508.0,177.0
1122,B-25574,2024-11-25,2024,4,11,November,2024-11,1,1,Jason Hernandez,San Francisco,California,Electronics,Printers,Debit Card,7,5313.0,2037.0
1123,B-26572,2024-11-25,2024,4,11,November,2024-11,1,1,Mark Roy,San Francisco,California,Furniture,Bookcases,EMI,14,5911.0,2333.0
1124,B-26572,2024-11-25,2024,4,11,November,2024-11,1,1,Mark Roy,San Francisco,California,Office Supplies,Markers,EMI,11,1818.0,738.0
1125,B-25471,2024-11-27,2024,4,11,November,2024-11,1,1,Tara Hughes,Tampa,Florida,Furniture,Chairs,Debit Card,9,1146.0,188.0
1126,B-26526,2024-12-05,2024,4,12,December,2024-12,1,1,Sabrina Buckley,Rochester,New York,Electronics,Phones,Credit Card,4,599.0,265.0
1127,B-26526,2024-12-05,2024,4,12,December,2024-12,1,1,Sabrina Buckley,Rochester,New York,Furniture,Bookcases,Credit Card,10,2727.0,543.0
1128,B-25342,2024-12-06,2024,4,12,December,2024-12,1,1,Nancy Jones,Cleveland,Ohio,Office Supplies,Binders,UPI,9,949.0,301.0
1129,B-25342,2024-12-06,2024,4,12,December,2024-12,1,1,Nancy Jones,Cleveland,Ohio,Office Supplies,Binders,EMI,6,6823.0,771.0
1130,B-25342,2024-12-06,2024,4,12,December,2024-12,1,1,Nancy Jones,Cleveland,Ohio,Furniture,Tables,EMI,2,4364.0,831.0
1131,B-25690,2024-12-07,2024,4,12,December,2024-12,1,1,Mark Blackburn,Dallas,Texas,Electronics,Printers,EMI,20,523.0,95.0
1132,B-25154,2024-12-09,2024,4,12,December,2024-12,1,1,Mark Rodriguez,New York City,New York,Office Supplies,Binders,Credit Card,5,3977.0,813.0
1133,B-26026,2024-12-12,2024,4,12,December,2024-12,1,1,Kelsey Castaneda,Cleveland,Ohio,Office Supplies,Paper,Debit Card,2,953.0,93.0
1134,B-26026,2024-12-12,2024,4,12,December,2024-12,1,1,Kelsey Castaneda,Cleveland,Ohio,Furniture,Sofas,COD,3,7355.0,1034.0
1135,B-26026,2024-12-12,2024,4,12,December,2024-12,1,1,Kelsey Castaneda,Cleveland,Ohio,Electronics,Phones,Credit Card,3,1843.0,248.0
1136,B-26026,2024-12-12,2024,4,12,December,2024-12,1,1,Kelsey Castaneda,Cleveland,Ohio,Office Supplies,Pens,Debit Card,10,1603.0,361.0
1137,B-26225,2024-12-14,2024,4,12,December,2024-12,1,1,William Beck,Tampa,Florida,Electronics,Phones,COD,2,1992.0,355.0
1138,B-25658,2024-12-19,2024,4,12,December,2024-12,1,1,Samuel Wallace,San Francisco,California,Office Supplies,Markers,UPI,12,1290.0,204.0
1139,B-26066,2024-12-19,2024,4,12,December,2024-12,1,1,Carl Wade Dds,Buffalo,New York,Office Supplies,Markers,EMI,19,6673.0,950.0
1140,B-26119,2024-12-26,2024,4,12,December,2024-12,1,1,Michelle Hardy,Dallas,Texas,Office Supplies,Pens,Debit Card,12,3956.0,142.0
1141,B-26119,2024-12-26,2024,4,12,December,2024-12,1,1,Michelle Hardy,Dallas,Texas,Furniture,Bookcases,EMI,11,6449.0,2628.0
1142,B-26470,2024-12-27,2024,4,12,December,2024-12,1,1,Morgan Montes,San Diego,California,Furniture,Tables,EMI,6,3090.0,573.0
1143,B-26470,2024-12-27,2024,4,12,December,2024-12,1,1,Morgan Montes,San Diego,California,Electronics,Printers,UPI,5,9683.0,1014.0
1144,B-26776,2024-12-27,2024,4,12,December,2024-12,1,1,Connor Morgan,Chicago,Illinois,Electronics,Electronic Games,UPI,5,9726.0,1275.0
1145,B-26776,2024-12-27,2024,4,12,December,2024-12,1,1,Connor Morgan,Chicago,Illinois,Electronics,Printers,UPI,14,4975.0,1330.0
1146,B-26797,2024-12-27,2024,4,12,December,2024-12,1,1,Caitlin Thomas,New York City,New York,Furniture,Tables,Credit Card,6,2759.0,1149.0
1147,B-26495,2024-12-28,2024,4,12,December,2024-12,1,1,Patricia Davis,Chicago,Illinois,Office Supplies,Markers,UPI,3,3451.0,658.0
1148,B-26961,2024-12-29,2024,4,12,December,2024-12,1,1,Nicholas Tucker,Miami,Florida,Furniture,Sofas,Debit Card,5,5193.0,2530.0
1149,B-25051,2024-12-30,2024,4,12,December,2024-12,1,1,Lawrence Robinson,Rochester,New York,Office Supplies,Paper,Credit Card,6,725.0,133.0
1150,B-25051,2024-12-30,2024,4,12,December,2024-12,1,1,Lawrence Robinson,Rochester,New York,Furniture,Tables,Credit Card,2,7201.0,2685.0
1151,B-25329,2025-01-03,2025,1,1,January,2025-01,1,0,Gregory English,Los Angeles,California,Furniture,Tables,Credit Card,18,5412.0,1192.0
1152,B-25400,2025-01-06,2025,1,1,January,2025-01,1,0,Nicholas Johnson,Dallas,Texas,Electronics,Printers,UPI,17,7759.0,3741.0
1153,B-25400,2025-01-06,2025,1,1,January,2025-01,1,0,Nicholas Johnson,Dallas,Texas,Office Supplies,Markers,Debit Card,16,7521.0,3457.0
1154,B-26420,2025-01-06,2025,1,1,January,2025-01,1,0,Christopher Walker,Cincinnati,Ohio,Furniture,Sofas,Debit Card,14,4897.0,1001.0
1155,B-25163,2025-01-11,2025,1,1,January,2025-01,1,0,Douglas Reynolds,Los Angeles,California,Office Supplies,Pens,UPI,14,3411.0,1704.0
1156,B-26168,2025-01-14,2025,1,1,January,2025-01,1,0,Jerry Smith,San Diego,California,Office Supplies,Pens,Debit Card,9,8848.0,2090.0
1157,B-25024,2025-01-15,2025,1,1,January,2025-01,1,0,Christopher Stone,Cincinnati,Ohio,Office Supplies,Markers,EMI,2,9002.0,4197.0
1158,B-26457,2025-01-15,2025,1,1,January,2025-01,1,0,Mario Hall,New York City,New York,Furniture,Tables,Credit Card,7,5376.0,1928.0
1159,B-25940,2025-01-25,2025,1,1,January,2025-01,1,0,Ryan Foster,Columbus,Ohio,Electronics,Phones,Debit Card,6,7566.0,606.0
1160,B-25298,2025-01-27,2025,1,1,January,2025-01,1,0,Christina Oconnell,San Francisco,California,Office Supplies,Markers,COD,6,8104.0,1039.0
1161,B-25454,2025-01-27,2025,1,1,January,2025-01,1,0,Vanessa Deleon,Tampa,Florida,Electronics,Electronic Games,Credit Card,17,5666.0,2733.0
1162,B-25511,2025-01-29,2025,1,1,January,2025-01,1,0,Samuel Hayes,Peoria,Illinois,Electronics,Electronic Games,EMI,10,9707.0,3483.0
1163,B-25511,2025-01-29,2025,1,1,January,2025-01,1,0,Samuel Hayes,Peoria,Illinois,Office Supplies,Paper,COD,7,8521.0,2584.0
1164,B-26740,2025-01-30,2025,1,1,January,2025-01,1,0,Logan Galloway,New York City,New York,Electronics,Printers,Debit Card,6,9369.0,3297.0
1165,B-26740,2025-01-30,2025,1,1,January,2025-01,1,0,Logan Galloway,New York City,New York,Electronics,Printers,Credit Card,20,8680.0,4068.0
1166,B-26740,2025-01-30,2025,1,1,January,2025-01,1,0,Logan Galloway,New York City,New York,Electronics,Laptops,UPI,8,3067.0,1475.0
1167,B-26623,2025-02-01,2025,1,2,February,2025-02,1,0,Cindy Rowland,Springfield,Illinois,Furniture,Sofas,EMI,18,6195.0,1556.0
1168,B-25463,2025-02-02,2025,1,2,February,2025-02,1,0,Tina Davies,Chicago,Illinois,Office Supplies,Pens,Debit Card,9,3137.0,571.0
1169,B-25957,2025-02-02,2025,1,2,February,2025-02,1,0,Michael Chambers,Los Angeles,California,Electronics,Laptops,UPI,13,4470.0,413.0
1170,B-25456,2025-02-04,2025,1,2,February,2025-02,1,0,Reginald Espinoza,Cleveland,Ohio,Furniture,Sofas,Credit Card,20,5632.0,2358.0
1171,B-26906,2025-02-09,2025,1,2,February,2025-02,1,0,Cathy Clark,Tampa,Florida,Office Supplies,Markers,Credit Card,4,3665.0,802.0
1172,B-26510,2025-02-11,2025,1,2,February,2025-02,1,0,Douglas Pennington,Dallas,Texas,Office Supplies,Paper,UPI,1,1629.0,265.0
1173,B-25940,2025-02-14,2025,1,2,February,2025-02,1,0,David Lara,San Diego,California,Electronics,Phones,Debit Card,6,7566.0,606.0
1174,B-25369,2025-02-16,2025,1,2,February,2025-02,1,0,Thomas Wallace,Dallas,Texas,Electronics,Laptops,Credit Card,9,1579.0,602.0
1175,B-25369,2025-02-16,2025,1,2,February,2025-02,1,0,Thomas Wallace,Dallas,Texas,Furniture,Chairs,EMI,19,3760.0,1849.0
1176,B-26288,2025-02-18,2025,1,2,February,2025-02,1,0,Mr. Nathaniel Reeves,Rochester,New York,Office Supplies,Paper,Debit Card,6,5344.0,2607.0
1177,B-25714,2025-02-19,2025,1,2,February,2025-02,1,0,Joyce Good Md,Miami,Florida,Electronics,Electronic Games,UPI,12,6962.0,3429.0
1178,B-25919,2025-02-20,2025,1,2,February,2025-02,1,0,Rebekah Carter,Orlando,Florida,Office Supplies,Paper,Credit Card,4,2140.0,970.0
1179,B-25919,2025-02-20,2025,1,2,February,2025-02,1,0,Rebekah Carter,Orlando,Florida,Electronics,Laptops,Debit Card,1,2670.0,1026.0
1180,B-25501,2025-02-24,2025,1,2,February,2025-02,1,0,Michelle Anderson,Cleveland,Ohio,Office Supplies,Binders,EMI,4,9874.0,3895.0
1181,B-25832,2025-02-24,2025,1,2,February,2025-02,1,0,Jennifer Arnold,New York City,New York,Electronics,Laptops,EMI,2,6129.0,2976.0
1182,B-25832,2025-02-24,2025,1,2,February,2025-02,1,0,Jennifer Arnold,New York City,New York,Furniture,Bookcases,COD,3,4395.0,1663.0
1183,B-26820,2025-02-26,2025,1,2,February,2025-02,1,0,Kimberly Beard,Cleveland,Ohio,Furniture,Bookcases,EMI,12,5402.0,1666.0
1184,B-26844,2025-02-27,2025,1,2,February,2025-02,1,0,Ryan Hale,Cleveland,Ohio,Electronics,Electronic Games,COD,14,4163.0,897.0
1185,B-25999,2025-03-01,2025,1,3,March,2025-03,0,0,Raymond Reyes,San Diego,California,Furniture,Chairs,Credit Card,1,7895.0,1005.0
1186,B-25999,2025-03-01,2025,1,3,March,2025-03,0,0,Raymond Reyes,San Diego,California,Office Supplies,Pens,UPI,8,2740.0,558.0
1187,B-26978,2025-03-07,2025,1,3,March,2025-03,0,0,Roger Harris,Springfield,Illinois,Electronics,Laptops,Debit Card,18,1108.0,167.0
1188,B-26978,2025-03-07,2025,1,3,March,2025-03,0,0,Roger Harris,Springfield,Illinois,Office Supplies,Binders,UPI,9,9776.0,3750.0
1189,B-26978,2025-03-07,2025,1,3,March,2025-03,0,0,Roger Harris,Springfield,Illinois,Furniture,Bookcases,COD,6,535.0,72.0
1190,B-26986,2025-03-08,2025,1,3,March,2025-03,0,0,William Martin,Columbus,Ohio,Electronics,Phones,COD,4,7900.0,482.0
1191,B-26076,2025-03-10,2025,1,3,March,2025-03,0,0,Vanessa Bauer,Buffalo,New York,Electronics,Phones,Debit Card,11,2750.0,1239.0
1192,B-26076,2025-03-10,2025,1,3,March,2025-03,0,0,Vanessa Bauer,Buffalo,New York,Office Supplies,Pens,EMI,19,8639.0,3104.0
1193,B-26019,2025-03-14,2025,1,3,March,2025-03,0,0,Elizabeth Hernandez,Orlando,Florida,Office Supplies,Paper,COD,9,9845.0,3062.0
1194,B-25580,2025-03-15,2025,1,3,March,2025-03,0,0,Dr. Terry Alvarado,Tampa,Florida,Electronics,Electronic Games,COD,19,1010.0,58.0
